      4.39822960      0.01409423     -0.00027224
      4.42964554      0.01340211      0.00016337
      4.46106148      0.01147736      0.00055771
      4.49247742      0.00857571      0.00087577
      4.52389336      0.00503057      0.00109181
      4.55530930      0.00121686      0.00119135
      4.58672523     -0.00248718      0.00117179
      4.61814117     -0.00573606      0.00104205
      4.64955711     -0.00824793      0.00082095
      4.68097305     -0.00982766      0.00053490
      4.71238899     -0.01038020      0.00021492
      4.74380493     -0.00991373     -0.00010658
      4.77522087     -0.00853278     -0.00039895
      4.80663681     -0.00642259     -0.00063614
      4.83805275     -0.00382677     -0.00079887
      4.86946869     -0.00102067     -0.00087608
      4.90088463      0.00171664     -0.00086548
      4.93230057      0.00412911     -0.00077326
      4.96371651      0.00600670     -0.00061301
      4.99513245      0.00720258     -0.00040398
      5.02654839      0.00764339     -0.00016891
      5.05796432      0.00733186      0.00006833
      5.08937979      0.00634203      0.00028505
      5.12079573      0.00480803      0.00046189
      5.15221167      0.00290778      0.00058438
      5.18362761      0.00084349      0.00064411
      5.21504354     -0.00117901      0.00063911
      5.24645948     -0.00296998      0.00057367
      5.27787542     -0.00437293      0.00045758
      5.30929136     -0.00527746      0.00030487
      5.34070730     -0.00562707      0.00013222
      5.37212324     -0.00542132     -0.00004280
      5.40353918     -0.00471257     -0.00020342
      5.43495512     -0.00359788     -0.00033521
      5.46637106     -0.00220717     -0.00042737
      5.49778700     -0.00068888     -0.00047347
      5.52920294      0.00080517     -0.00047186
      5.56061888      0.00213445     -0.00042550
      5.59203482      0.00318237     -0.00034145
      5.62345076      0.00386598     -0.00022992
      5.65486670      0.00414184     -0.00010313
      5.68628263      0.00400784      0.00002597
      5.71769857      0.00350091      0.00014497
      5.74911451      0.00269125      0.00024317
      5.78053045      0.00167370      0.00031246
      5.81194639      0.00055722      0.00034797
      5.84336233     -0.00054625      0.00034831
      5.87477827     -0.00153262      0.00031553
      5.90619421     -0.00231508      0.00025471
      5.93761015     -0.00283133      0.00017328
      5.96902609     -0.00304804      0.00008019
      6.00044203     -0.00296231     -0.00001502
      6.03185797     -0.00260015     -0.00010317
      6.06327391     -0.00201231     -0.00017632
      6.09468985     -0.00126798     -0.00022839
      6.12610579     -0.00044714     -0.00025568
      6.15752172      0.00036770     -0.00025706
      6.18893766      0.00109946     -0.00023393
      6.22035313      0.00168351     -0.00018994
      6.25176907      0.00207309     -0.00013051
      6.28318501      0.00224265     -0.00006218
